YDL139C	4	212047	211376
YDL140C	4	210562	205361
YDL141W	4	203040	205112
YDL142C	4	202571	201720
YDL143W	4	199997	201583
YDL144C	4	199733	198663
YDL145C	4	198177	194572
YDL146W	4	192751	194226
YDL147W	4	190925	192262
YDL148C	4	190587	188155
YDL149W	4	184926	187919
YDL150W	4	183344	184612
YDL151C	4	183900	183319
YDL152W	4	182823	183188
YDL153C	4	183019	181187
YDL154W	4	178335	181040
YDL155W	4	176774	178057
YDL156W	4	174919	176487
YDL157C	4	174589	174233
YDL158C	4	174175	173867
YDL159C-B	4	173233	173057
YDL159W	4	172482	174029
YDL159W-A	4	172183	172314
YDL160C	4	171931	170411
YDL160C-A	4	169609	169367
YDL161W	4	167715	169079
YDL162C	4	167716	167360
YDL163W	4	166957	167259
YDL164C	4	167255	164988
YDL165W	4	164291	164866
YDL166C	4	164043	163450
YDL167C	4	163155	160996
YDL168W	4	159605	160765
YDL169C	4	158736	158065
YDL170W	4	156319	157905
YDL171C	4	155641	149204
YDL172C	4	149087	148608
YDL173W	4	148192	149079
YDL174C	4	147590	145827
YDL175C	4	145519	144485
YDL176W	4	142098	144224
YDL177C	4	141722	141210
YDL178W	4	139523	141115
YDL179W	4	138292	139206
YDL180W	4	135897	137540
YDL181W	4	135180	135437
YDL182W	4	133438	134724
YDL183C	4	131834	130872
YDL184C	4	130485	130408
YDL185C-A	4	126836	126609
YDL185W	4	126788	130003
YDL186W	4	125617	126450
YDL187C	4	125839	125510
YDL188C	4	124999	123866
YDL189W	4	122217	123590
YDL190C	4	121593	118708
YDL191W	4	117665	118518
YDL192W	4	116322	116867
YDL193W	4	114673	115800
YDL194W	4	111581	114235
YDL195W	4	107209	111030
YDL196W	4	106742	107071
YDL197C	4	106495	104918
YDL198C	4	104552	103650
YDL199C	4	103354	101291
YDL200C	4	101068	100502
YDL201W	4	99562	100422
YDL202W	4	98476	99225
YDL203C	4	97954	96083
YDL204W	4	94606	95787
YDL205C	4	93746	92763
YDL206W	4	90177	92465
YDL207W	4	88249	89865
YDL208W	4	87513	87983
YDL209C	4	87227	86208
YDL210W	4	84271	85986
YDL211C	4	80413	79295
YDL212W	4	78427	79059
YDL213C	4	77967	77290
YDL214C	4	76546	74447
YDL215C	4	73919	70641
YDL216C	4	70320	68998
YDL217C	4	68607	67984
YDL218W	4	66494	67447
YDL219W	4	65243	65766
YDL220C	4	65019	62245
YDL221W	4	62012	62563
YDL222C	4	61802	60873
YDL223C	4	60406	57266
YDL224C	4	56347	54398
YDL225W	4	52446	54101
YDL226C	4	52174	51116
YDL227C	4	48032	46272
YDL228C	4	45919	45278
YDL229W	4	44066	45907
YDL230W	4	42701	43708
YDL231C	4	42245	38868
YDL232W	4	38488	38598
YDL233W	4	36798	38174
YDL234C	4	36478	34238
YDL235C	4	33918	33415
YDL236W	4	32296	33234
YDL237W	4	30657	31829
YDL238C	4	30454	28985
YDL239C	4	28775	26403
YDL240C-A	4	22608	22471
YDL240W	4	22823	25876
YDL241W	4	20635	21006
YDL242W	4	18959	19312
YDL243C	4	18566	17577
YDL244W	4	16204	17226
YDL245C	4	13360	11657
YDL246C	4	9756	8683
YDL247W	4	5985	7814
YDL247W-A	4	3762	3836
YDL248W	4	1802	2953
YDLCdelta1	4	434736	434420
YDLWtau1	4	437146	437515
YDR001C	4	452472	450217
YDR002W	4	453042	453647
YDR003W	4	454119	454751
YDR003W-A	4	454779	454901
YDR004W	4	455198	456580
YDR005C	4	458100	456833
YDR006C	4	461244	458539
YDR007W	4	461839	462513
YDR008C	4	462599	462249
YDR009W	4	463431	464993
YDR010C	4	465380	465048
YDR011W	4	465916	470421
YDR012W	4	471850	472938
YDR013W	4	473154	473780
YDR014W	4	474043	475986
YDR014W-A	4	477794	478282
YDR015C	4	478196	477957
YDR016C	4	478755	478471
YDR017C	4	482264	479112
YDR018C	4	483857	482667
YDR019C	4	485362	484160
YDR020C	4	486441	485743
YDR021W	4	486801	488000
YDR022C	4	488659	488069
YDR023W	4	489505	490893
YDR024W	4	491014	491499
YDR025W	4	491512	492321
YDR026C	4	494265	492553
YDR027C	4	497315	494646
YDR028C	4	500876	497832
YDR029W	4	501097	501411
YDR030C	4	503270	501750
YDR031W	4	503495	503860
YDR032C	4	504692	504096
YDR033W	4	508144	509106
YDR034C	4	512106	509734
YDR034C-A	4	520689	520513
YDR034C-C	4	519353	518037
YDR034C-D	4	519353	514040
YDR034W-B	4	521311	521466
YDR035W	4	521813	522925
YDR036C	4	524710	523208
YDR037W	4	525437	527212
YDR038C	4	530694	527419
YDR039C	4	534579	531304
YDR040C	4	538464	535189
YDR041W	4	539800	540411
YDR042C	4	541200	540598
YDR043C	4	543367	542672
YDR044W	4	546640	547626
YDR045C	4	548308	547976
YDR046C	4	550574	548760
YDR047W	4	551858	552946
YDR048C	4	553396	553082
YDR049W	4	553252	555150
YDR050C	4	556470	555724
YDR051C	4	558058	557054
YDR052C	4	560623	558509
YDR053W	4	560247	560642
YDR054C	4	562325	561438
YDR055W	4	563525	564859
YDR056C	4	565638	565021
YDR057W	4	565925	567553
YDR058C	4	568701	567721
YDR059C	4	569768	569232
YDR060W	4	570646	573723
YDR061W	4	574161	575780
YDR062W	4	576471	578156
YDR063W	4	578661	579110
YDR064W	4	579456	580450
YDR065W	4	580685	581782
YDR066C	4	582496	581906
YDR067C	4	583463	582789
YDR068W	4	583711	584643
YDR069C	4	587717	584937
YDR070C	4	588377	588096
YDR071C	4	589400	588825
YDR072C	4	591342	589759
YDR073W	4	592436	592945
YDR074W	4	593890	596580
YDR075W	4	597153	598079
YDR076W	4	598465	599685
YDR077W	4	600790	601806
YDR078C	4	602866	602195
YDR079C-A	4	603808	603590
YDR079W	4	603061	603396
YDR080W	4	604005	606983
YDR081C	4	610078	607301
YDR082W	4	610438	611922
YDR083W	4	612070	613248
YDR084C	4	614001	613402
YDR085C	4	616147	614285
YDR086C	4	617167	616925
YDR087C	4	618303	617467
YDR088C	4	619642	618494
YDR089W	4	622109	624718
YDR090C	4	625995	625063
YDR091C	4	628531	626705
YDR092W	4	629873	630602
YDR093W	4	631279	636117
YDR094W	4	635837	636172
YDR095C	4	636524	636114
YDR096W	4	637136	639820
YDR097C	4	643834	640106
YDR098C	4	645032	644175
YDR098C-A	4	651123	649801
YDR098C-B	4	651123	645855
YDR099W	4	653604	654425
YDR100W	4	655010	655441
YDR101C	4	657464	655683
YDR102C	4	657977	657645
YDR103W	4	658347	661100
YDR104C	4	664907	661170
YDR105C	4	666767	665346
YDR106W	4	667001	667855
YDR107C	4	671031	669013
YDR108W	4	671266	673362
YDR109C	4	675664	673517
YDR110W	4	676099	677799
YDR111C	4	679761	678238
YDR112W	4	679541	679849
YDR113C	4	681614	680493
YDR114C	4	682223	681921
YDR115W	4	682172	682489
YDR116C	4	683578	682721
YDR117C	4	685640	683943
YDR118W	4	685879	687837
YDR118W-A	4	687765	687881
YDR119W	4	688224	690530
YDR119W-A	4	691011	691211
YDR120C	4	693258	691546
YDR121W	4	693582	694172
YDR122W	4	694697	697891
YDR123C	4	699465	698551
YDR124W	4	700312	701286
YDR125C	4	702755	701394
YDR126W	4	703231	704241
YDR127W	4	704481	709247
YDR128W	4	709546	712992
YDR129C	4	715376	713337
YDR130C	4	716619	715744
YDR131C	4	718457	716787
YDR132C	4	720300	718813
YDR133C	4	721294	720959
YDR134C	4	721478	721068
YDR135C	4	727548	723001
YDR136C	4	728280	727708
YDR137W	4	728256	730247
YDR138W	4	730575	732833
YDR139C	4	733921	733615
YDR140W	4	734135	734800
YDR141C	4	739994	734898
YDR142C	4	741597	740470
YDR143C	4	743871	742039
YDR144C	4	746098	744308
YDR145W	4	746735	748354
YDR146C	4	750739	748610
YDR147W	4	751628	753232
YDR148C	4	755063	753672
YDR149C	4	756259	755552
YDR150W	4	755625	763871
YDR151C	4	765152	764175
YDR152W	4	765703	766500
YDR153C	4	767968	766733
YDR154C	4	768750	768400
YDR155C	4	768997	768509
YDR156W	4	769522	769935
YDR157W	4	769928	770329
YDR158W	4	770354	771451
YDR159W	4	771874	775779
YDR160W	4	776160	778718
YDR161W	4	779040	780203
YDR162C	4	781097	780387
YDR163W	4	781420	781947
YDR164C	4	784212	782038
YDR165W	4	784868	786202
YDR166C	4	789218	786303
YDR167W	4	789446	790066
YDR168W	4	790325	791845
YDR169C	4	793886	792345
YDR169C-A	4	794720	794571
YDR170C	4	802219	796190
YDR170W-A	4	803192	804514
YDR171W	4	806618	807745
YDR172W	4	808321	810378
YDR173C	4	811629	810562
YDR174W	4	812107	812847
YDR175C	4	814149	813190
YDR176W	4	814449	816557
YDR177W	4	816875	817522
YDR178W	4	817947	818492
YDR179C	4	819193	818705
YDR179W-A	4	819430	820821
YDR180W	4	821292	825773
YDR181C	4	827352	825907
YDR182W	4	827579	829054
YDR182W-A	4	829148	829351
YDR183C-A	4	830651	830394
YDR183W	4	829582	830274
YDR184C	4	831510	830626
YDR185C	4	832470	831931
YDR186C	4	835489	832856
YDR187C	4	836743	836225
YDR188W	4	836418	838058
YDR189W	4	838389	840389
YDR190C	4	841992	840601
YDR191W	4	842334	843446
YDR192C	4	844858	843566
YDR193W	4	844551	844949
YDR194C	4	847943	845949
YDR194W-A	4	848068	848220
YDR195W	4	848596	850197
YDR196C	4	850996	850271
YDR197W	4	851225	852394
YDR198C	4	853969	852530
YDR199W	4	854172	854537
YDR200C	4	856090	854276
YDR201W	4	856314	856811
YDR202C	4	857950	856895
YDR203W	4	857679	857996
YDR204W	4	858134	859141
YDR205W	4	859343	861517
YDR206W	4	862051	864705
YDR207C	4	867519	865009
YDR208W	4	868221	870560
YDR209C	4	871446	871033
YDR210C-C	4	883924	882602
YDR210C-D	4	883924	878656
YDR210W	4	871071	871298
YDR210W-A	4	872109	873425
YDR210W-B	4	872109	877422
YDR211W	4	884724	886862
YDR212W	4	887229	888908
YDR213W	4	889748	892489
YDR214W	4	892872	893924
YDR215C	4	894498	894115
YDR216W	4	895031	899002
YDR217C	4	903476	899547
YDR218C	4	905048	903777
YDR219C	4	906848	905451
YDR220C	4	907289	906996
YDR221W	4	907326	909434
YDR222W	4	910050	911297
YDR223W	4	912095	913498
YDR224C	4	914708	914313
YDR225W	4	915526	915924
YDR226W	4	916482	917150
YDR227W	4	917567	921643
YDR228C	4	923802	921922
YDR229W	4	924781	926142
YDR230W	4	926219	926566
YDR231C	4	926906	926289
YDR232W	4	927448	929094
YDR233C	4	930353	929466
YDR234W	4	931125	933206
YDR235W	4	933500	935134
YDR236C	4	935888	935232
YDR237W	4	936611	937489
YDR238C	4	940812	937891
YDR239C	4	943416	941053
YDR240C	4	945148	943670
YDR241W	4	945147	945434
YDR242W	4	946803	948452
YDR243C	4	950280	948514
YDR244W	4	950559	952397
YDR245W	4	952796	953977
YDR246W	4	954284	954943
YDR246W-A	4	955129	955329
YDR247W	4	956009	957394
YDR248C	4	958335	957754
YDR249C	4	959798	958677
YDR250C	4	960357	960082
YDR251W	4	960610	963102
YDR252W	4	963408	963857
YDR253C	4	964561	963986
YDR254W	4	965109	966485
YDR255C	4	967818	966553
YDR256C	4	969676	968129
YDR257C	4	971470	969986
YDR258C	4	974239	971804
YDR259C	4	975778	974627
YDR260C	4	977225	976713
YDR261C	4	979205	977517
YDR261C-C	4	992345	991023
YDR261C-D	4	992345	987530
YDR261W-A	4	981458	982774
YDR261W-B	4	981458	986771
YDR262W	4	993130	993948
YDR263C	4	995530	994238
YDR264C	4	998319	996025
YDR265W	4	998860	999873
YDR266C	4	1002019	1000100
YDR267C	4	1003498	1002506
YDR268W	4	1004000	1005139
YDR269C	4	1005984	1005661
YDR270W	4	1005671	1008685
YDR271C	4	1008762	1008391
YDR272W	4	1009006	1009830
YDR273W	4	1010172	1011269
YDR274C	4	1011956	1011585
YDR275W	4	1012248	1012955
YDR276C	4	1013639	1013472
YDR277C	4	1015698	1014397
YDR278C	4	1017314	1016997
YDR279W	4	1019364	1020416
YDR280W	4	1020743	1021660
YDR281C	4	1022317	1022003
YDR282C	4	1024751	1023507
YDR283C	4	1030045	1025066
YDR284C	4	1031415	1030546
YDR285W	4	1032432	1035059
YDR286C	4	1035571	1035227
YDR287W	4	1035991	1036869
YDR288W	4	1037191	1038102
YDR289C	4	1039505	1038276
YDR290W	4	1039366	1039695
YDR291W	4	1039724	1042957
YDR292C	4	1045007	1043142
YDR293C	4	1049388	1045636
YDR294C	4	1052224	1050455
YDR295C	4	1054643	1052619
YDR296W	4	1055208	1055888
YDR297W	4	1056547	1057596
YDR298C	4	1058810	1058172
YDR299W	4	1059623	1061227
YDR300C	4	1062787	1061501
YDR301W	4	1063348	1067421
YDR302W	4	1067727	1068386
YDR303C	4	1071382	1068725
YDR304C	4	1072553	1071876
YDR305C	4	1073484	1072742
YDR306C	4	1075167	1073731
YDR307W	4	1075861	1077849
YDR308C	4	1078445	1078023
YDR309C	4	1080195	1079044
YDR310C	4	1084312	1081124
YDR311W	4	1085062	1086990
YDR312W	4	1087578	1088939
YDR313C	4	1090076	1089216
YDR314C	4	1092508	1090430
YDR315C	4	1093583	1092738
YDR316W	4	1093760	1095175
YDR316W-A	4	1096061	1097383
YDR316W-B	4	1096061	1101329
YDR317W	4	1102181	1103425
YDR318W	4	1103755	1104944
YDR319C	4	1105824	1105000
YDR320C	4	1108098	1106092
YDR320C-A	4	1108495	1108277
YDR320W-B	4	1108481	1108618
YDR321W	4	1108699	1109844
YDR322C-A	4	1112290	1112000
YDR322W	4	1110586	1111689
YDR323C	4	1114024	1112477
YDR324C	4	1116760	1114430
YDR325W	4	1117121	1120228
YDR326C	4	1124920	1120604
YDR327W	4	1125297	1125623
YDR328C	4	1126013	1125429
YDR329C	4	1127590	1126265
YDR330W	4	1127867	1129369
YDR331W	4	1129583	1130818
YDR332W	4	1130996	1133065
YDR333C	4	1135426	1133255
YDR334W	4	1135927	1140471
YDR335W	4	1141162	1144836
YDR336W	4	1145086	1146030
YDR337W	4	1146313	1147173
YDR338C	4	1149460	1147373
YDR339C	4	1150514	1149945
YDR340W	4	1150875	1151177
YDR341C	4	1153620	1151797
YDR342C	4	1155922	1154210
YDR343C	4	1161314	1159602
YDR344C	4	1162443	1162000
YDR345C	4	1164654	1162951
YDR346C	4	1168653	1167208
YDR347W	4	1169172	1170137
YDR348C	4	1171819	1170320
YDR349C	4	1174170	1172380
YDR350C	4	1178167	1176332
YDR351W	4	1178659	1181253
YDR352W	4	1181794	1182747
YDR353W	4	1183292	1184251
YDR354C-A	4	1185275	1185132
YDR354W	4	1184740	1185882
YDR355C	4	1186362	1186060
YDR356W	4	1186100	1188934
YDR357C	4	1189560	1189192
YDR358W	4	1190052	1191725
YDR359C	4	1194877	1191929
YDR360W	4	1194591	1194977
YDR361C	4	1196255	1195404
YDR362C	4	1198689	1196671
YDR363W	4	1199175	1200545
YDR363W-A	4	1202120	1202389
YDR364C	4	1204202	1202835
YDR365C	4	1206375	1204489
YDR365W-A	4	1206989	1208311
YDR365W-B	4	1206989	1212257
YDR366C	4	1212828	1212430
YDR367W	4	1212840	1213606
YDR368W	4	1213896	1214834
YDR369C	4	1217572	1215008
YDR370C	4	1219102	1217774
YDR371C-A	4	1219605	1219501
YDR371W	4	1219405	1220940
YDR372C	4	1222141	1221104
YDR373W	4	1222751	1223323
YDR374C	4	1224386	1223466
YDR374W-A	4	1224749	1225018
YDR375C	4	1226528	1225158
YDR376W	4	1226814	1228295
YDR377W	4	1228603	1228908
YDR378C	4	1229601	1229341
YDR379C-A	4	1233509	1233270
YDR379W	4	1230159	1233188
YDR380W	4	1234210	1236117
YDR381C-A	4	1238842	1238304
YDR381W	4	1236550	1237996
YDR382W	4	1239484	1239816
YDR383C	4	1240668	1239952
YDR384C	4	1242023	1241196
YDR385W	4	1243222	1245750
YDR386W	4	1246076	1247974
YDR387C	4	1249813	1248146
YDR388W	4	1250178	1251626
YDR389W	4	1252529	1254493
YDR390C	4	1256839	1254929
YDR391C	4	1258048	1257350
YDR392W	4	1258688	1259701
YDR393W	4	1259893	1261263
YDR394W	4	1261673	1262959
YDR395W	4	1263316	1266150
YDR396W	4	1266287	1266787
YDR397C	4	1266890	1266358
YDR398W	4	1267463	1269394
YDR399W	4	1270060	1270725
YDR400W	4	1271055	1272077
YDR401W	4	1272215	1272778
YDR402C	4	1273695	1272226
YDR403W	4	1274594	1276204
YDR404C	4	1277161	1276646
YDR405W	4	1277638	1278429
YDR406W	4	1279202	1283791
YDR406W-A	4	1283791	1284036
YDR407C	4	1287930	1284061
YDR408C	4	1288851	1288207
YDR409W	4	1289398	1292112
YDR410C	4	1293083	1292364
YDR411C	4	1294386	1293361
YDR412W	4	1294685	1295392
YDR413C	4	1295403	1294828
YDR414C	4	1296678	1295590
YDR415C	4	1298153	1297029
YDR416W	4	1298424	1301003
YDR417C	4	1301918	1301547
YDR418W	4	1301608	1302105
YDR419W	4	1303166	1305064
YDR420W	4	1306259	1311667
YDR421W	4	1312032	1314884
YDR422C	4	1317765	1315318
YDR423C	4	1319267	1318038
YDR424C	4	1319833	1319379
YDR425W	4	1320056	1321933
YDR426C	4	1321998	1321621
YDR427W	4	1322197	1323378
YDR428C	4	1324231	1323446
YDR429C	4	1325293	1324469
YDR430C	4	1328462	1325493
YDR431W	4	1328382	1328693
YDR432W	4	1328775	1330019
YDR433W	4	1329592	1330032
YDR434W	4	1331229	1332833
YDR435C	4	1333961	1332975
YDR436W	4	1334813	1336945
YDR437W	4	1337344	1337766
YDR438W	4	1338266	1339378
YDR439W	4	1339668	1340711
YDR440W	4	1342485	1344233
YDR441C	4	1345054	1344509
YDR442W	4	1345639	1346031
YDR443C	4	1349930	1345668
YDR444W	4	1350282	1352345
YDR445C	4	1352581	1352174
YDR446W	4	1353717	1354625
YDR447C	4	1355545	1354821
YDR448W	4	1356057	1357361
YDR449C	4	1358894	1357572
YDR450W	4	1359915	1360790
YDR451C	4	1362173	1361112
YDR452W	4	1362870	1364894
YDR453C	4	1365654	1365064
YDR454C	4	1366819	1366256
YDR455C	4	1367673	1367365
YDR456W	4	1367477	1369378
YDR457W	4	1369782	1379588
YDR458C	4	1382038	1380047
YDR459C	4	1383435	1382311
YDR460W	4	1383803	1384768
YDR461C-A	4	1385758	1385516
YDR461W	4	1385168	1385278
YDR462W	4	1386065	1386508
YDR463W	4	1386808	1388367
YDR464C-A	4	1392672	1392484
YDR464W	4	1388864	1393171
YDR465C	4	1394566	1393328
YDR466W	4	1395113	1397809
YDR467C	4	1397901	1397575
YDR468C	4	1398692	1398018
YDR469W	4	1399007	1399534
YDR470C	4	1401206	1399698
YDR471W	4	1401762	1402556
YDR472W	4	1403314	1404165
YDR473C	4	1405846	1404437
YDR475C	4	1410086	1407456
YDR476C	4	1411119	1410445
YDR477W	4	1412365	1414266
YDR478W	4	1414567	1415163
YDR479C	4	1416866	1415202
YDR480W	4	1417391	1418362
YDR481C	4	1420242	1418542
YDR482C	4	1420830	1420423
YDR483W	4	1421149	1422477
YDR484W	4	1422755	1424680
YDR485C	4	1427199	1424812
YDR486C	4	1428112	1427423
YDR487C	4	1428972	1428346
YDR488C	4	1430781	1429180
YDR489W	4	1431004	1431888
YDR490C	4	1434260	1431960
YDR491C	4	1434983	1434492
YDR492W	4	1434916	1435866
YDR493W	4	1436209	1436580
YDR494W	4	1436922	1438007
YDR495C	4	1441142	1438107
YDR496C	4	1443395	1441425
YDR497C	4	1445459	1443705
YDR498C	4	1446986	1445835
YDR499W	4	1447822	1450065
YDR500C	4	1450845	1450190
YDR501W	4	1451345	1452910
YDR502C	4	1454456	1453302
YDR503C	4	1455858	1455034
YDR504C	4	1456686	1456303
YDR505C	4	1459212	1456687
YDR506C	4	1461546	1459720
YDR507C	4	1465778	1462350
YDR508C	4	1468436	1466445
YDR509W	4	1468218	1468565
YDR510C-A	4	1469803	1469687
YDR510W	4	1469392	1469697
YDR511W	4	1470009	1470410
YDR512C	4	1471055	1470492
YDR513W	4	1471009	1471440
YDR514C	4	1472991	1471540
YDR515W	4	1473421	1474764
YDR516C	4	1476468	1474966
YDR517W	4	1477231	1478349
YDR518W	4	1478600	1480153
YDR519W	4	1480417	1480824
YDR520C	4	1483395	1481077
YDR521W	4	1483133	1483468
YDR522C	4	1485295	1483787
YDR523C	4	1487030	1485558
YDR524C	4	1488982	1487534
YDR524C-A	4	1489982	1489863
YDR524C-B	4	1489790	1489590
YDR524W-C	4	1489395	1489484
YDR525W	4	1489897	1490226
YDR525W-A	4	1490588	1490827
YDR526C	4	1491537	1491067
YDR527W	4	1491086	1492405
YDR528W	4	1494578	1495849
YDR529C	4	1496540	1496157
YDR530C	4	1497760	1496783
YDR531W	4	1498224	1499327
YDR532C	4	1500545	1499388
YDR533C	4	1502152	1501439
YDR534C	4	1504891	1503305
YDR535C	4	1507353	1506597
YDR536W	4	1507996	1509705
YDR537C	4	1511451	1510846
YDR538W	4	1510892	1511620
YDR539W	4	1512084	1513595
YDR540C	4	1517659	1517120
YDR541C	4	1520682	1519648
YDR542W	4	1523234	1523596
YDR543C	4	1524918	1524619
YDR544C	4	1525508	1525080
YDR545C-A	4	1531327	1530848
YDR545W	4	1526306	1531696
YDRCdelta21	4	987479	987146
YDRCdelta22	4	992638	992305
YDRCdelta2	4	513255	512983
YDRCdelta3	4	513587	513256
YDRCdelta4	4	514017	513689
YDRCdelta5	4	519644	519313
YDRCdelta6a	4	520472	520170
YDRCdelta6b	4	520830	520803
YDRCdelta7	4	645832	645499
YDRCdelta8	4	651416	651083
YDRCdelta9	4	651977	651679
YDRCsigma1	4	651500	651417
YDRCsigma2	4	668433	668093
YDRCsigma3	4	946291	945951
YDRCsigma6	4	1175806	1175128
YDRCTy1-1	4	651416	645499
YDRCTy1-2	4	884217	878300
YDRCTy1-3	4	992638	987146
YDRCTy2-1	4	519644	513689
YDRWdelta10	4	668540	668781
YDRWdelta11	4	802902	803232
YDRWdelta12	4	945347	945669
YDRWdelta13	4	871818	872149
YDRWdelta14	4	877445	877776
YDRWdelta19	4	981167	981498
YDRWdelta20	4	986790	987121
YDRWdelta23	4	1095764	1096101
YDRWdelta24	4	1101352	1101689
YDRWdelta25	4	1151033	1151362
YDRWdelta26	4	1175310	1175641
YDRWdelta27	4	1206696	1207029
YDRWdelta28	4	1212280	1212613
YDRWdelta29	4	1352636	1352967
YDRWdelta30	4	1352968	1353218
YDRWdelta31	4	1518468	1518791
YDRWdelta7	4	520474	520802
YDRWsigma4	4	992736	992811
YDRWsigma5	4	1023133	1023473
YDRWTy1-4	4	1095764	1101689
YDRWTy1-5	4	1206696	1212613
YDRWTy2-2	4	871818	877776
YDRWTy2-3	4	981167	987121
YEL001C	5	150977	150300
YEL002C	5	150013	148721
YEL003W	5	148227	148598
YEL004W	5	146950	147978
YEL005C	5	146754	145906
YEL006W	5	144326	145333
YEL007W	5	141891	143891
YEL008C-A	5	140818	140726
YEL008W	5	140512	140892
YEL009C	5	139763	138918
YEL009C-A	5	136778	136371
YEL010W	5	136279	136629
YEL011W	5	133120	135234
YEL012W	5	131772	132551
YEL013W	5	128825	130561
YEL014C	5	128608	128303
YEL015W	5	126629	128284
YEL016C	5	126218	124737
YEL017C-A	5	122929	122798
YEL017W	5	123657	124670
YEL018C-A	5	121988	121455
YEL018W	5	121471	122310
YEL019C	5	121301	120498
YEL020C	5	120299	118617
YEL020C-B	5	117380	117183
YEL020W-A	5	117211	117474
YEL021W	5	116167	116970
YEL022W	5	111421	115800
YEL023C	5	110552	108504
YEL024W	5	107260	107907
YEL025C	5	106147	102581
YEL026W	5	101943	102323
YEL027W	5	100769	101251
YEL028W	5	98668	99129
YEL029C	5	97796	96858
YEL030C-A	5	94897	94583
YEL030W	5	94644	96578
YEL031W	5	90258	93905
YEL032C-A	5	87201	87040
YEL032W	5	86937	89852
YEL033W	5	86179	86598
YEL034C-A	5	86215	85613
YEL034W	5	85676	86149
YEL035C	5	85545	85045
YEL036C	5	84552	83050
YEL037C	5	82603	81407
YEL038W	5	80462	81145
YEL039C	5	79977	79636
YEL040W	5	78053	79456
YEL041W	5	75944	77431
YEL042W	5	73771	75327
YEL043W	5	70478	73348
YEL044W	5	69757	70257
YEL045C	5	69265	68840
YEL046C	5	68792	67629
YEL047C	5	66797	65385
YEL048C	5	65167	64709
YEL049W	5	63728	64090
YEL050C	5	60851	59670
YEL050W-A	5	59549	59740
YEL051W	5	58378	59148
YEL052W	5	56571	58100
YEL053C	5	56102	53901
YEL053W-A	5	52908	53255
YEL054C	5	53218	52721
YEL055C	5	51539	48471
YEL056W	5	47168	48373
YEL057C	5	45721	45020
YEL058W	5	43252	44925
YEL059C-A	5	42624	42400
YEL059W	5	42652	42960
YEL060C	5	41953	40046
YEL061C	5	39537	36535
YEL062W	5	34407	36254
YEL063C	5	33466	31694
YEL064C	5	31239	29797
YEL065W	5	27657	29543
YEL066W	5	26667	27206
YEL067C	5	26776	26189
YEL068C	5	25978	25646
YEL069C	5	23231	21537
YEL070W	5	19589	21097
YEL071W	5	16355	17845
YEL072W	5	13720	14415
YEL073C	5	7553	7230
YEL074W	5	6126	6464
YEL075C	5	5713	5345
YEL075W-A	5	4870	5481
YEL076C	5	5114	4464
YEL076C-A	5	5114	4185
YEL077C	5	4097	264
YEL077W-A	5	630	1112
YELCdelta3	5	99664	99490
YELCdelta4	5	135939	135612
YELCtau1	5	118551	118230
YELWdelta1	5	62081	62756
YELWdelta2	5	62142	62474
YELWdelta5	5	137324	137639
YELWdelta6	5	138221	138553
YER001W	5	153519	155807
YER002W	5	156802	157497
YER003C	5	159117	157735
YER004W	5	159579	160274
YER005W	5	160549	162441
YER006C-A	5	164660	164343
YER006W	5	162722	164284
YER007C-A	5	166884	166236
YER007W	5	164526	166082
YER008C	5	171817	167807
YER009W	5	172114	172491
YER010C	5	173337	172633
YER011W	5	175247	176011
YER012W	5	177834	178430
YER013W	5	178840	182277
YER014C-A	5	184699	183730
YER014W	5	182599	184218
YER015W	5	184540	186774
YER016W	5	188276	189310
YER017C	5	191787	189502
YER018C	5	192623	191958
YER019C-A	5	194538	194272
YER019W	5	192796	194229
YER020W	5	195167	196516
YER021W	5	196947	198518
YER022W	5	198811	200874
YER023C-A	5	201733	201521
YER023W	5	201075	201935
YER024W	5	202191	204962
YER025W	5	205250	206833
YER026C	5	208473	207643
YER027C	5	210231	208978
YER028C	5	211875	210691
YER029C	5	213176	212586
YER030W	5	213436	213897
YER031C	5	214746	214075
YER032W	5	215062	217692
YER033C	5	221286	218056
YER034W	5	221845	222402
YER035W	5	222638	223075
YER036C	5	225198	223366
YER037W	5	225888	226853
YER038C	5	228251	226857
YER038W-A	5	228450	228830
YER039C	5	229204	228455
YER039C-A	5	229480	229262
YER040W	5	229794	231986
YER041W	5	232460	234739
YER042W	5	234936	235490
YER043C	5	237118	235769
YER044C	5	238015	237569
YER044C-A	5	239773	238459
YER045C	5	241500	240031
YER046W	5	243179	243610
YER046W-A	5	243699	244028
YER047C	5	246502	243809
YER048C	5	248156	246981
YER048W-A	5	250717	251001
YER049W	5	251727	253661
YER050C	5	254386	253970
YER051W	5	254655	256133
YER052C	5	257957	256374
YER053C	5	259638	258736
YER053C-A	5	261045	260932
YER054C	5	263697	262051
YER055C	5	265784	264891
YER056C	5	268112	266511
YER056C-A	5	270183	269421
YER057C	5	271124	270735
YER058W	5	271766	272089
YER059W	5	272622	273884
YER060W	5	274565	276151
YER060W-A	5	276570	278162
YER061C	5	279624	278296
YER062C	5	280680	279928
YER063W	5	281708	282364
YER064C	5	284220	282703
YER065C	5	286912	285239
YER066C-A	5	292201	291701
YER066W	5	290240	290797
YER067C-A	5	292561	292238
YER067W	5	292064	292549
YER068C-A	5	295730	295299
YER068W	5	293048	294811
YER069W	5	295408	297999
YER070W	5	298948	301614
YER071C	5	302325	301945
